entry_id,src_oui,dst_oui,protocol,bidirectional_total_duration_ms,bidirectional_total_packets,bidirectional_total_bytes,src2dst_total_duration_ms,src2dst_total_packets,src2dst_total_bytes,dst2src_total_duration_ms,dst2src_total_packets,dst2src_total_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stdev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stdev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stdev_ps,dst2src_max_ps,label,bidirectional_transmission_rate_byte_ms,bidirectional_transmission_rate_ms,dst2src_transmission_rate_bytes_ms,dst2src_transmission_rate_ms,src2dst_transmission_rate_bytes_ms,src2dst_transmission_rate_ms
780993,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,4497.0,6.0,755.0,4497.0,4.0,525.0,4351.0,2.0,230.0,66.0,125.83333333333334,59.23653152123837,197.0,66.0,131.25,75.34531615612657,197.0,106.0,115.0,12.727922061357855,124.0,computer,0.1678897042472759,0.0013342228152101,0.052861411169846,0.0004596644449551,0.1167444963308872,0.0008894818768067
781447,"Apple, Inc.",Broadcast,17,10291.0,18.0,1872.0,10291.0,18.0,1872.0,1.0,0.0,0.0,92.0,104.0,8.731282501307987,110.0,92.0,104.0,8.731282501307987,110.0,0.0,0.0,0.0,0.0,computer,0.1819065202604217,0.0017491011563502,0.0,0.0,0.1819065202604217,0.0017491011563502
781977,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",6,72.0,20.0,5220.0,72.0,12.0,1108.0,69.0,8.0,4112.0,66.0,261.0000000000001,449.4789966406135,1514.0,66.0,92.33333333333331,55.66512427549282,233.0,66.0,514.0,649.2917019997361,1514.0,mobile,72.5,0.2777777777777778,59.594202898550726,0.1159420289855072,15.38888888888889,0.1666666666666666
782917,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,3363.0,7.0,482.0,3077.0,4.0,276.0,3077.0,3.0,206.0,66.0,68.85714285714285,5.0142653642240695,78.0,66.0,69.0,6.0,78.0,66.0,68.66666666666667,4.618802153517007,74.0,computer,0.143324412726732,0.0020814748736247,0.0669483262918427,0.0009749756256093,0.0896977575560611,0.0012999675008124
783236,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",6,59912.0,20.0,2033.0,59761.0,11.0,1222.0,59761.0,9.0,811.0,66.0,101.65,67.25542435568418,302.0,66.0,111.09090909090908,81.15226989487668,302.0,66.0,90.11111111111111,47.31132117275009,211.0,mobile,0.0339331018827613,0.0003338229403124,0.0135707233814695,0.00015059988956,0.0204481183380465,0.0001840665316845
783240,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,11259.0,21.0,5729.0,11042.0,11.0,1626.0,11042.0,10.0,4103.0,66.0,272.80952380952385,431.67437021991697,1514.0,66.0,147.8181818181818,156.2490436334368,547.0,66.0,410.3,588.9567141234669,1514.0,computer,0.5088373745448086,0.001865174527045,0.3715812352834631,0.0009056330374932,0.1472559318963955,0.0009961963412425
783346,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,212.0,3.0,352.0,212.0,2.0,233.0,1.0,1.0,119.0,66.0,117.33333333333331,50.52062285179522,167.0,66.0,116.5,71.4177848998413,167.0,119.0,119.0,0.0,119.0,computer,1.660377358490566,0.0141509433962264,119.0,1.0,1.099056603773585,0.0094339622641509
783406,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",17,143.0,2.0,430.0,1.0,1.0,98.0,1.0,1.0,332.0,98.0,215.0,165.46298679765212,332.0,98.0,98.0,0.0,98.0,332.0,332.0,0.0,332.0,mobile,3.006993006993007,0.0139860139860139,332.0,1.0,98.0,1.0
784476,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,93977.0,24.0,3002.0,93977.0,16.0,2090.0,93831.0,8.0,912.0,66.0,125.08333333333336,54.65537617588536,201.0,66.0,130.62500000000003,66.76513561233388,201.0,106.0,114.0,7.250615737399726,124.0,computer,0.0319439862945188,0.0002553816359321,0.0097196022636442,8.525966897933519e-05,0.0222394841290954,0.0001702544239547
785325,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,1454.0,21.0,2991.0,1166.0,11.0,1716.0,1166.0,10.0,1275.0,66.0,142.42857142857142,172.1111766936045,742.0,66.0,156.0,208.23592389402936,742.0,66.0,127.5,131.05066874219978,487.0,computer,2.0570839064649244,0.014442916093535,1.0934819897084047,0.0085763293310463,1.471698113207547,0.0094339622641509
785368,Belkin International Inc.,"Samsung Electronics Co.,Ltd",17,2218.0,23.0,8542.0,2218.0,23.0,8542.0,1.0,0.0,0.0,348.0,371.39130434782606,14.590592019999429,390.0,348.0,371.39130434782606,14.590592019999429,390.0,0.0,0.0,0.0,0.0,smart_motion_sensor,3.8512173128945,0.0103697024346257,0.0,0.0,3.8512173128945,0.0103697024346257
785508,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,11.0,2.0,659.0,1.0,1.0,116.0,1.0,1.0,543.0,116.0,329.5,301.9345955666558,543.0,116.0,116.0,0.0,116.0,543.0,543.0,0.0,543.0,computer,59.90909090909091,0.1818181818181818,543.0,1.0,116.0,1.0
785516,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,95386.0,8.0,1469.0,419.0,4.0,1063.0,95180.0,4.0,406.0,54.0,183.625,275.2536168180694,853.0,66.0,265.75,391.5408663217673,853.0,54.0,101.5,74.12377036641709,212.0,computer,0.0154005828947644,8.386975027781854e-05,0.0042656020172305,4.202563563773902e-05,2.5369928400954653,0.0095465393794749
785712,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,337.0,2.0,333.0,1.0,1.0,104.0,1.0,1.0,229.0,104.0,166.5,88.38834764831844,229.0,104.0,104.0,0.0,104.0,229.0,229.0,0.0,229.0,computer,0.9881305637982196,0.0059347181008902,229.0,1.0,104.0,1.0
786275,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",6,186.0,31.0,8468.0,186.0,17.0,2355.0,185.0,14.0,6113.0,66.0,273.16129032258067,379.6638949364024,1514.0,66.0,138.52941176470588,146.47487738817998,627.0,66.0,436.6428571428571,503.7365928191588,1514.0,mobile,45.5268817204301,0.1666666666666666,33.043243243243246,0.0756756756756756,12.661290322580646,0.0913978494623656
786305,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,5508.0,25.0,5400.0,5319.0,13.0,1234.0,5318.0,12.0,4166.0,66.0,216.0,396.5001050861568,1490.0,66.0,94.92307692307692,63.87156584174936,273.0,66.0,347.1666666666667,549.9677401007401,1490.0,computer,0.9803921568627452,0.0045388525780682,0.7833772094772471,0.0022564874012786,0.2319984959578868,0.0024440684339161
786461,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,5.0,2.0,382.0,1.0,1.0,83.0,1.0,1.0,299.0,83.0,191.0,152.73506473629428,299.0,83.0,83.0,0.0,83.0,299.0,299.0,0.0,299.0,computer,76.4,0.4,299.0,1.0,83.0,1.0
786689,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,8.0,2.0,253.0,1.0,1.0,80.0,1.0,1.0,173.0,80.0,126.5,65.76093065034893,173.0,80.0,80.0,0.0,80.0,173.0,173.0,0.0,173.0,computer,31.625,0.25,173.0,1.0,80.0,1.0
786777,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,1454.0,22.0,3024.0,1166.0,11.0,1683.0,1166.0,11.0,1341.0,66.0,137.4545454545455,163.19130674580248,709.0,66.0,153.00000000000003,198.9814061665059,709.0,66.0,121.90909090909092,125.70079915852128,487.0,computer,2.0797799174690508,0.015130674002751,1.1500857632933104,0.0094339622641509,1.4433962264150944,0.0094339622641509
786990,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,5734.0,16.0,4481.0,5734.0,10.0,1085.0,5729.0,6.0,3396.0,66.0,280.06250000000006,457.7860444574517,1464.0,66.0,108.5,76.51760872142076,274.0,66.0,566.0,679.1064717700752,1464.0,computer,0.7814788978025811,0.0027903732124171,0.5927736079595043,0.0010473031942747,0.1892221834670387,0.0017439832577607
787428,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,181950.0,45.0,14669.0,181950.0,23.0,2286.0,181805.0,22.0,12383.0,54.0,325.9777777777778,524.5887778618466,1514.0,54.0,99.39130434782608,97.5503315918295,484.0,54.0,562.8636363636364,672.0180904207965,1514.0,computer,0.0806210497389392,0.0002473206924979,0.0681114380792607,0.000121008773136,0.0125638911788953,0.0001264083539433
787910,"Samsung Electronics Co.,Ltd",Belkin International Inc.,6,42.0,14.0,4734.0,41.0,7.0,651.0,41.0,7.0,4083.0,66.0,338.1428571428572,516.33931257874,1514.0,66.0,93.0,67.97303386883164,247.0,66.0,583.2857142857143,657.8790958541736,1514.0,mobile,112.71428571428572,0.3333333333333333,99.58536585365852,0.1707317073170731,15.878048780487806,0.1707317073170731
788218,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,61141.0,14.0,6146.0,60935.0,7.0,1389.0,60935.0,7.0,4757.0,66.0,439.0,621.2837825515314,1514.0,66.0,198.42857142857144,345.11054129696726,981.0,66.0,679.5714285714286,763.0054296754944,1514.0,computer,0.1005217448193519,0.0002289789175839,0.0780667924837942,0.0001148765077541,0.022794781324362,0.0001148765077541
788321,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",6,86.0,12.0,5051.0,86.0,6.0,597.0,86.0,6.0,4454.0,66.0,420.9166666666667,603.275070433099,1514.0,66.0,99.5,72.43686906541447,247.0,66.0,742.3333333333334,739.9201758748485,1514.0,mobile,58.73255813953488,0.1395348837209302,51.7906976744186,0.0697674418604651,6.941860465116279,0.0697674418604651
788757,"Samsung Electronics Co.,Ltd",Philips Lighting BV,6,13.0,12.0,2122.0,13.0,7.0,642.0,12.0,5.0,1480.0,54.0,176.83333333333334,323.70492549215066,1191.0,54.0,91.71428571428572,70.04216417205255,250.0,66.0,296.0,500.3693635705528,1191.0,mobile,163.23076923076923,0.9230769230769232,123.33333333333331,0.4166666666666667,49.38461538461539,0.5384615384615384
789309,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,537.0,37.0,21953.0,537.0,20.0,3335.0,527.0,17.0,18618.0,54.0,593.3243243243243,646.2656425811144,1514.0,54.0,166.75,262.000778423914,846.0,66.0,1095.1764705882354,602.6313378938775,1514.0,computer,40.88081936685288,0.068901303538175,35.32827324478178,0.032258064516129,6.210428305400373,0.037243947858473
789606,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,1147.0,39.0,18304.0,1004.0,20.0,2005.0,1003.0,19.0,16299.0,54.0,469.33333333333337,613.3582422478185,1514.0,54.0,100.25,108.03063649286082,491.0,54.0,857.8421052631579,686.451524804507,1514.0,computer,15.958151700087184,0.034001743679163,16.25024925224327,0.0189431704885343,1.997011952191235,0.0199203187250996
790180,Netatmo,"TP-LINK TECHNOLOGIES CO.,LTD.",1,4759.0,10.0,980.0,4505.0,5.0,490.0,4504.0,5.0,490.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,98.0,98.0,98.0,0.0,98.0,smart_camera,0.2059256146249212,0.0021012817818869,0.1087921847246891,0.0011101243339253,0.1087680355160932,0.0011098779134295
790408,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",17,142.0,2.0,573.0,1.0,1.0,107.0,1.0,1.0,466.0,107.0,286.5,253.85133444597056,466.0,107.0,107.0,0.0,107.0,466.0,466.0,0.0,466.0,mobile,4.035211267605634,0.0140845070422535,466.0,1.0,107.0,1.0
792130,Belkin International Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",6,92996.0,6.0,444.0,92996.0,6.0,444.0,1.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,smart_motion_sensor,0.0047743988988773,6.45189040388834e-05,0.0,0.0,0.0047743988988773,6.45189040388834e-05
792239,"Samsung Electronics Co.,Ltd",Multicast,2,208671.0,4.0,184.0,208671.0,4.0,184.0,1.0,0.0,0.0,46.0,46.0,0.0,46.0,46.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,smart_camera,0.0008817708258454,1.9168930996640644e-05,0.0,0.0,0.0008817708258454,1.9168930996640644e-05
792366,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",17,1.0,2.0,182.0,1.0,1.0,91.0,1.0,1.0,91.0,91.0,91.0,0.0,91.0,91.0,91.0,0.0,91.0,91.0,91.0,0.0,91.0,mobile,182.0,2.0,91.0,1.0,91.0,1.0
792381,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",17,11.0,2.0,587.0,1.0,1.0,97.0,1.0,1.0,490.0,97.0,293.5,277.8929650063132,490.0,97.0,97.0,0.0,97.0,490.0,490.0,0.0,490.0,mobile,53.36363636363637,0.1818181818181818,490.0,1.0,97.0,1.0
792589,"TP-LINK TECHNOLOGIES CO.,LTD.",Netatmo,6,36.0,2.0,132.0,1.0,1.0,66.0,1.0,1.0,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66.0,router,3.6666666666666665,0.0555555555555555,66.0,1.0,66.0,1.0
793134,Belkin International Inc.,IPV6 Multicast,58,118712.0,2.0,172.0,118712.0,2.0,172.0,1.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,smart_switch,0.0014488846957342,1.6847496462025742e-05,0.0,0.0,0.0014488846957342,1.6847496462025742e-05
793554,"TP-LINK TECHNOLOGIES CO.,LTD.",IPV6 Multicast,17,1799981.0,1331.0,672276.0,1799981.0,1331.0,672276.0,1.0,0.0,0.0,461.0,505.0909090909096,29.254342264925125,541.0,461.0,505.0909090909096,29.254342264925125,541.0,0.0,0.0,0.0,0.0,router,0.3734906090675401,0.0007394522497737,0.0,0.0,0.3734906090675401,0.0007394522497737
798531,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",6,658.0,30.0,6125.0,658.0,16.0,1212.0,441.0,14.0,4913.0,60.0,204.16666666666663,289.79851304125,1514.0,60.0,75.75,40.17876719529026,226.0,66.0,350.92857142857144,376.8183533595085,1514.0,smart_camera,9.308510638297872,0.0455927051671732,11.140589569160998,0.0317460317460317,1.8419452887537997,0.0243161094224924
799273,Belkin International Inc.,"Samsung Electronics Co.,Ltd",6,36.0,10.0,2032.0,29.0,5.0,524.0,33.0,5.0,1508.0,66.0,203.2,367.4817606962888,1236.0,66.0,104.8,82.36018455540274,252.0,66.0,301.6,522.3569660682242,1236.0,smart_motion_sensor,56.44444444444444,0.2777777777777778,45.696969696969695,0.1515151515151515,18.06896551724138,0.1724137931034483
800378,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,4.0,2.0,255.0,1.0,1.0,87.0,1.0,1.0,168.0,87.0,127.5,57.27564927611035,168.0,87.0,87.0,0.0,87.0,168.0,168.0,0.0,168.0,computer,63.75,0.5,168.0,1.0,87.0,1.0
800679,"Samsung Electronics Co.,Ltd",Multicast,2,119452.0,2.0,92.0,119452.0,2.0,92.0,1.0,0.0,0.0,46.0,46.0,0.0,46.0,46.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,mobile,0.0007701838395338,1.6743126946388506e-05,0.0,0.0,0.0007701838395338,1.6743126946388506e-05
800858,Amazon Technologies Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,53487.0,4.0,360.0,53272.0,2.0,180.0,53272.0,2.0,180.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,smart_speaker,0.0067306074373212,7.478452708134686e-05,0.0033788857185763,3.754317465084848e-05,0.0033788857185763,3.754317465084848e-05
801739,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",6,658.0,30.0,6110.0,658.0,16.0,1212.0,441.0,14.0,4898.0,60.0,203.66666666666669,287.9929756486927,1514.0,60.0,75.75,40.17876719529026,226.0,66.0,349.85714285714283,374.1696154137868,1514.0,smart_camera,9.285714285714286,0.0455927051671732,11.10657596371882,0.0317460317460317,1.8419452887537997,0.0243161094224924
802846,Amazon Technologies Inc.,Philips Lighting BV,6,24.0,14.0,2656.0,24.0,7.0,585.0,24.0,7.0,2071.0,66.0,189.7142857142857,382.5872305906053,1514.0,66.0,83.57142857142857,37.9818252275881,169.0,66.0,295.85714285714283,537.9691529482053,1514.0,smart_speaker,110.66666666666669,0.5833333333333334,86.29166666666667,0.2916666666666667,24.375,0.2916666666666667
804447,"TP-LINK TECHNOLOGIES CO.,LTD.",Netatmo,17,472984.0,34.0,11636.0,464443.0,33.0,11286.0,1.0,1.0,350.0,342.0,342.2352941176471,1.3719886811400697,350.0,342.0,342.0,0.0,342.0,350.0,350.0,0.0,350.0,router,0.0246012550107403,7.188403836070565e-05,350.0,1.0,0.0243000755743977,7.105285255671848e-05
806805,Amazon Technologies Inc.,"TP-LINK TECHNOLOGIES CO.,LTD.",17,153010.0,7.0,630.0,153010.0,4.0,360.0,102724.0,3.0,270.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,smart_speaker,0.0041173779491536,4.574864387948501e-05,0.0026284023207819,2.920447023091001e-05,0.0023527873995163,2.614208221684857e-05
807752,Amazon Technologies Inc.,Philips Lighting BV,6,10.0,11.0,1951.0,9.0,6.0,471.0,10.0,5.0,1480.0,66.0,177.36363636363637,336.76557802936827,1191.0,66.0,78.5,26.89051877521146,133.0,66.0,296.0,500.3693635705528,1191.0,smart_speaker,195.1,1.1,148.0,0.5,52.333333333333336,0.6666666666666666
808313,"TP-LINK TECHNOLOGIES CO.,LTD.",Multicast,17,1770322.0,1309.0,633675.0,1770322.0,1309.0,633675.0,1.0,0.0,0.0,440.0,484.0909090909094,29.25452710487914,520.0,440.0,484.0909090909094,29.25452710487914,520.0,0.0,0.0,0.0,0.0,router,0.3579433571971652,0.0007394135078251,0.0,0.0,0.3579433571971652,0.0007394135078251
808422,LIFI LABS MANAGEMENT PTY LTD,"TP-LINK TECHNOLOGIES CO.,LTD.",17,36.0,2.0,180.0,1.0,1.0,90.0,1.0,1.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,smart_bulb,5.0,0.0555555555555555,90.0,1.0,90.0,1.0
810449,LIFI LABS MANAGEMENT PTY LTD,"TP-LINK TECHNOLOGIES CO.,LTD.",17,200.0,2.0,614.0,1.0,1.0,72.0,1.0,1.0,542.0,72.0,307.0,332.3401871576773,542.0,72.0,72.0,0.0,72.0,542.0,542.0,0.0,542.0,smart_bulb,3.07,0.01,542.0,1.0,72.0,1.0
810772,Belkin International Inc.,Belkin International Inc.,6,31.0,10.0,1065.0,31.0,5.0,534.0,30.0,5.0,531.0,66.0,106.5,81.23388729123114,262.0,66.0,106.8,86.82856672777686,262.0,66.0,106.2,85.48801085532403,259.0,smart_motion_sensor,34.354838709677416,0.3225806451612903,17.7,0.1666666666666666,17.225806451612904,0.1612903225806451
814017,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",6,658.0,30.0,6122.0,658.0,16.0,1212.0,440.0,14.0,4910.0,60.0,204.06666666666663,285.7554939084296,1514.0,60.0,75.75,40.17876719529026,226.0,66.0,350.7142857142857,369.9578829607975,1514.0,smart_camera,9.303951367781156,0.0455927051671732,11.159090909090908,0.0318181818181818,1.8419452887537997,0.0243161094224924
814850,Belkin International Inc.,Belkin International Inc.,6,27.0,14.0,4740.0,17.0,7.0,653.0,25.0,7.0,4087.0,66.0,338.57142857142856,516.4236058308534,1514.0,66.0,93.28571428571428,68.72824331067562,249.0,66.0,583.8571428571428,657.8197393844376,1514.0,smart_motion_sensor,175.55555555555554,0.5185185185185185,163.48,0.28,38.41176470588236,0.4117647058823529
815287,Belkin International Inc.,Broadcast,17,27543.0,7.0,3612.0,27543.0,7.0,3612.0,1.0,0.0,0.0,328.0,516.0,126.39092794447974,590.0,328.0,516.0,126.39092794447974,590.0,0.0,0.0,0.0,0.0,smart_motion_sensor,0.1311403986493846,0.000254148059398,0.0,0.0,0.1311403986493846,0.000254148059398
815568,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",17,2617.0,5.0,450.0,2319.0,3.0,270.0,2335.0,2.0,180.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,smart_camera,0.1719526175009552,0.0019105846388995,0.0770877944325481,0.0008565310492505,0.1164294954721862,0.001293661060802
818220,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",17,2599.0,5.0,450.0,2308.0,3.0,270.0,1307.0,2.0,180.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90.0,smart_camera,0.1731435167372066,0.0019238168526356,0.1377199693955623,0.0015302218821729,0.1169844020797227,0.0012998266897746
818719,Insteon,"TP-LINK TECHNOLOGIES CO.,LTD.",6,659.0,28.0,5970.0,659.0,15.0,1152.0,441.0,13.0,4818.0,60.0,213.2142857142857,266.1495482066088,1196.0,60.0,76.8,41.36112736789046,226.0,66.0,370.6153846153846,327.5414829863892,1196.0,smart_camera,9.05918057663126,0.0424886191198786,10.92517006802721,0.0294784580498866,1.748103186646434,0.0227617602427921
820918,Belkin International Inc.,"Samsung Electronics Co.,Ltd",6,56.0,11.0,2098.0,54.0,6.0,590.0,55.0,5.0,1508.0,66.0,190.7272727272727,351.06953468197463,1236.0,66.0,98.33333333333331,75.3489659296441,252.0,66.0,301.6,522.3569660682242,1236.0,smart_motion_sensor,37.46428571428572,0.1964285714285714,27.418181818181814,0.0909090909090909,10.925925925925926,0.1111111111111111
822262,"Samsung Electronics Co.,Ltd","TP-LINK TECHNOLOGIES CO.,LTD.",17,8.0,2.0,574.0,1.0,1.0,99.0,1.0,1.0,475.0,99.0,287.0,265.87214972614186,475.0,99.0,99.0,0.0,99.0,475.0,475.0,0.0,475.0,mobile,71.75,0.25,475.0,1.0,99.0,1.0
822811,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,11.0,2.0,638.0,1.0,1.0,90.0,1.0,1.0,548.0,90.0,319.0,323.8549057834388,548.0,90.0,90.0,0.0,90.0,548.0,548.0,0.0,548.0,computer,58.0,0.1818181818181818,548.0,1.0,90.0,1.0
826025,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,5.0,2.0,614.0,1.0,1.0,73.0,1.0,1.0,541.0,73.0,307.0,330.92597359530424,541.0,73.0,73.0,0.0,73.0,541.0,541.0,0.0,541.0,computer,122.8,0.4,541.0,1.0,73.0,1.0
826056,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,6069.0,6.0,416.0,6069.0,4.0,276.0,5924.0,2.0,140.0,66.0,69.33333333333333,5.316640543300504,78.0,66.0,69.0,6.0,78.0,66.0,70.0,5.656854249492381,74.0,computer,0.0685450650848574,0.0009886307464162,0.0236326806212018,0.00033760972316,0.0454770143351458,0.0006590871642774
826134,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,12.0,2.0,349.0,1.0,1.0,83.0,1.0,1.0,266.0,83.0,174.5,129.4005409571382,266.0,83.0,83.0,0.0,83.0,266.0,266.0,0.0,266.0,computer,29.08333333333333,0.1666666666666666,266.0,1.0,83.0,1.0
826192,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,7.0,2.0,390.0,1.0,1.0,76.0,1.0,1.0,314.0,76.0,195.0,168.2914139223983,314.0,76.0,76.0,0.0,76.0,314.0,314.0,0.0,314.0,computer,55.71428571428572,0.2857142857142857,314.0,1.0,76.0,1.0
826197,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,8.0,2.0,623.0,1.0,1.0,84.0,1.0,1.0,539.0,84.0,311.5,321.7335854398791,539.0,84.0,84.0,0.0,84.0,539.0,539.0,0.0,539.0,computer,77.875,0.25,539.0,1.0,84.0,1.0
826385,"Samsung Electronics Co.,Ltd",Multicast,17,869763.0,210.0,100230.0,869763.0,210.0,100230.0,1.0,0.0,0.0,421.0,477.2857142857142,24.77292637268157,501.0,421.0,477.2857142857142,24.77292637268157,501.0,0.0,0.0,0.0,0.0,smart_camera,0.1152382890511553,0.0002414450833157,0.0,0.0,0.1152382890511553,0.0002414450833157
826708,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,86946.0,14.0,912.0,86946.0,14.0,912.0,1.0,0.0,0.0,54.0,65.14285714285714,3.207134902949092,66.0,54.0,65.14285714285714,3.207134902949092,66.0,0.0,0.0,0.0,0.0,computer,0.0104892692015733,0.0001610194833574,0.0,0.0,0.0104892692015733,0.0001610194833574
828571,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,483.0,8.0,1966.0,327.0,5.0,1505.0,327.0,3.0,461.0,54.0,245.75000000000003,423.49995783437134,1265.0,54.0,301.0,538.9925787986324,1265.0,54.0,153.66666666666666,162.3463376036963,341.0,computer,4.070393374741201,0.0165631469979296,1.4097859327217126,0.0091743119266055,4.602446483180428,0.0152905198776758
828680,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,3219.0,65.0,48623.0,3219.0,27.0,2211.0,3041.0,38.0,46412.0,66.0,748.0461538461539,707.4256902399986,1514.0,66.0,81.88888888888889,80.19607382166694,483.0,66.0,1221.3684210526317,554.2634470227562,1514.0,computer,15.105001553277416,0.0201926063995029,15.262084840512989,0.0124958895100295,0.6868592730661697,0.0083876980428704
828765,"Apple, Inc.",IPV6 Multicast,58,118074.0,2.0,172.0,118074.0,2.0,172.0,1.0,0.0,0.0,86.0,86.0,0.0,86.0,86.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,computer,0.0014567135863949,1.6938530074360148e-05,0.0,0.0,0.0014567135863949,1.6938530074360148e-05
828822,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",6,62215.0,20.0,6818.0,62215.0,11.0,2365.0,61807.0,9.0,4453.0,66.0,340.9,503.0108191784013,1514.0,66.0,215.0,384.7635637635144,1356.0,66.0,494.77777777777766,606.1645357858248,1514.0,computer,0.1095877200032146,0.000321465884433,0.0720468555341627,0.0001456145744009,0.0380133408342039,0.0001768062364381
828887,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,9.0,2.0,623.0,1.0,1.0,81.0,1.0,1.0,542.0,81.0,311.5,325.9762261269984,542.0,81.0,81.0,0.0,81.0,542.0,542.0,0.0,542.0,computer,69.22222222222223,0.2222222222222222,542.0,1.0,81.0,1.0
828913,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,50.0,2.0,424.0,1.0,1.0,104.0,1.0,1.0,320.0,104.0,212.0,152.73506473629428,320.0,104.0,104.0,0.0,104.0,320.0,320.0,0.0,320.0,computer,8.48,0.04,320.0,1.0,104.0,1.0
829049,"Apple, Inc.","TP-LINK TECHNOLOGIES CO.,LTD.",17,5.0,2.0,367.0,1.0,1.0,90.0,1.0,1.0,277.0,90.0,183.5,132.22896808188435,277.0,90.0,90.0,0.0,90.0,277.0,277.0,0.0,277.0,computer,73.4,0.4,277.0,1.0,90.0,1.0
